o-date,o-teaser__tag,o-teaser__tag href,js-teaser-heading-link,js-teaser-heading-link href,js-teaser-standfirst-link,js-teaser-standfirst-link href,save-button-with-icon-copy,o-teaser__image-container href,o-teaser__tag-prefix
July 23 2020,Martin Sandbu,https://www.ft.com/martin-sandbu,The post-Covid future of cities is in our hands,https://www.ft.com/content/35e19c77-6ce3-4305-97cc-9ad039734b0d,Whether pandemic changes geographic advantages depends on policy choices,https://www.ft.com/content/35e19c77-6ce3-4305-97cc-9ad039734b0d,Save,https://www.ft.com/content/35e19c77-6ce3-4305-97cc-9ad039734b0d,Free Lunch
July 23 2020,Coronavirus economic impact,https://www.ft.com/coronavirus-economic-impact,Covid blamed for Australia’s largest budget deficit since the war,https://www.ft.com/content/73ccc06d-18f0-4d1e-95a0-79736f05556a,Country battling its worst economic and health crisis in ‘last 100 years’,https://www.ft.com/content/73ccc06d-18f0-4d1e-95a0-79736f05556a,Save,https://www.ft.com/content/73ccc06d-18f0-4d1e-95a0-79736f05556a,
July 23 2020,Coronavirus pandemic,https://www.ft.com/coronavirus,Every penny will count in the recovery,https://www.ft.com/content/e9894fec-7ad9-45a0-af76-8ab30cad7ae8,Sovereigns should pay more attention to the public sector balance sheet and the quality of their financial and asset management.,https://www.ft.com/content/e9894fec-7ad9-45a0-af76-8ab30cad7ae8,Save,https://www.ft.com/content/e9894fec-7ad9-45a0-af76-8ab30cad7ae8,
July 23 2020,Coronavirus economic impact,https://www.ft.com/coronavirus-economic-impact,Europe’s housing market shows signs of life,https://www.ft.com/content/0896aafc-7f61-438b-8a99-da01d47ec372,Mortgage lending rises after lockdowns lift but fears of fresh downturn linger,https://www.ft.com/content/0896aafc-7f61-438b-8a99-da01d47ec372,Save,https://www.ft.com/content/0896aafc-7f61-438b-8a99-da01d47ec372,News in-depth
July 23 2020,US Treasury bonds,https://www.ft.com/stream/2f9f69ff-9874-4529-adf9-3b9641b51c9b,US real yields tumble in an indication of prolonged Fed support,https://www.ft.com/content/8d4861b8-3173-4342-ab1f-7998aa95acbf,Investors pushed into riskier assets as market eyes long economic recovery,https://www.ft.com/content/8d4861b8-3173-4342-ab1f-7998aa95acbf,Save,https://www.ft.com/content/8d4861b8-3173-4342-ab1f-7998aa95acbf,
July 23 2020,Simon Kuper,https://www.ft.com/simon-kuper,Time to end handouts for heirs,https://www.ft.com/content/e7643d6d-1516-4aa7-8e84-d8e4c7ee6a6b,Taxing the scions of rich families would still leave them better off than most — and save them from decadent pariahdom,https://www.ft.com/content/e7643d6d-1516-4aa7-8e84-d8e4c7ee6a6b,Save,https://www.ft.com/content/e7643d6d-1516-4aa7-8e84-d8e4c7ee6a6b,FT Magazine
July 23 2020,Philip Stephens,https://www.ft.com/philip-stephens,The path from Covid-19 to a new social contract,https://www.ft.com/content/9df529e8-0e9d-42ec-930c-d22cbc5a7964,Pandemic offers world leaders an opportunity to rebuild faith in liberal democracy,https://www.ft.com/content/9df529e8-0e9d-42ec-930c-d22cbc5a7964,Save,https://www.ft.com/content/9df529e8-0e9d-42ec-930c-d22cbc5a7964,
July 22 2020,EU economy,https://www.ft.com/eu-economy,Investors cheer euro’s prospects after ‘milestone’ EU deal,https://www.ft.com/content/5246724f-9f02-4089-b4f2-aabcf3bbe700,"European currency set for more gains as investors shift from the US, analysts say",https://www.ft.com/content/5246724f-9f02-4089-b4f2-aabcf3bbe700,Save,https://www.ft.com/content/5246724f-9f02-4089-b4f2-aabcf3bbe700,
July 22 2020,UK politics & policy,https://www.ft.com/world/uk/politics,US senators warn UK digital services tax could derail trade talks,https://www.ft.com/content/a20bf740-c310-4a90-9dd8-81369cfb1bdc,Key lawmakers urge London to ‘reconsider this punitive action against an ally’,https://www.ft.com/content/a20bf740-c310-4a90-9dd8-81369cfb1bdc,Save,https://www.ft.com/content/a20bf740-c310-4a90-9dd8-81369cfb1bdc,
July 22 2020,ByteDance,https://www.ft.com/stream/b8a2f6ac-53a2-44e0-966f-587002e8e26f,US investors try to buy TikTok from Chinese owner,https://www.ft.com/content/2b79b921-0b8c-4230-8699-190a949f6418,Group led by General Atlantic and Sequoia seeks solution to White House concerns over video app,https://www.ft.com/content/2b79b921-0b8c-4230-8699-190a949f6418,Save,https://www.ft.com/content/2b79b921-0b8c-4230-8699-190a949f6418,
July 22 2020,US foreign policy,https://www.ft.com/stream/ab55ad88-5ddf-463b-b757-f8fc08f681a4,US orders China to close its Houston consulate,https://www.ft.com/content/cd8472e9-75fc-4f68-b377-f186a8e8c12f,Beijing threatens retaliation over move it says violates international law,https://www.ft.com/content/cd8472e9-75fc-4f68-b377-f186a8e8c12f,Save,https://www.ft.com/content/cd8472e9-75fc-4f68-b377-f186a8e8c12f,
July 22 2020,Coronavirus pandemic,https://www.ft.com/coronavirus,"Women leaders outperformed in virus crisis, says ECB’s Lagarde",https://www.ft.com/content/b7f3c4f7-fcab-4f57-85ec-07c3466628d2,"Former IMF head cites better decision making in Germany, Taiwan, Belgium and New Zealand",https://www.ft.com/content/b7f3c4f7-fcab-4f57-85ec-07c3466628d2,Save,https://www.ft.com/content/b7f3c4f7-fcab-4f57-85ec-07c3466628d2,
July 22 2020,James Kynge,https://www.ft.com/james-kynge,Closure of China’s Houston consulate raises spectre of new cold war,https://www.ft.com/content/3c5a4660-24cc-424f-86a5-583cf6a2445a,US move comes amid stinging criticism of Beijing from leading figures in Trump administration,https://www.ft.com/content/3c5a4660-24cc-424f-86a5-583cf6a2445a,Save,https://www.ft.com/content/3c5a4660-24cc-424f-86a5-583cf6a2445a,Global Insight
July 22 2020,Trade Secrets,https://www.ft.com/trade-secrets,US pivot to forced labour sanctions has implications for western companies,https://www.ft.com/content/d1eb9ead-2698-470c-bb7f-53267507aec1,Using the entity list pulls human rights issues closer into the trade realm,https://www.ft.com/content/d1eb9ead-2698-470c-bb7f-53267507aec1,Save,https://www.ft.com/content/d1eb9ead-2698-470c-bb7f-53267507aec1,
July 22 2020,FirstFT,https://www.ft.com/firstft,FirstFT: Today’s top stories,https://www.ft.com/content/47f8d177-596b-40e9-bf12-d23966e354e1,Your daily briefing on the news,https://www.ft.com/content/47f8d177-596b-40e9-bf12-d23966e354e1,Save,https://www.ft.com/content/47f8d177-596b-40e9-bf12-d23966e354e1,
July 22 2020,Martin Sandbu,https://www.ft.com/martin-sandbu,EU crosses the Rubicon with its emergency recovery fund,https://www.ft.com/content/bd570dde-3095-4074-bd37-18003f2bd3c2,European federalists have more reason than frugal northerners to be pleased,https://www.ft.com/content/bd570dde-3095-4074-bd37-18003f2bd3c2,Save,https://www.ft.com/content/bd570dde-3095-4074-bd37-18003f2bd3c2,
July 22 2020,The editorial board,https://www.ft.com/ft-view,The urgent need for a new US relief package,https://www.ft.com/content/5a1353f8-cbed-11ea-9f2a-f28f919e3c0e,Partisan wrangling risks triggering a wave of business defaults,https://www.ft.com/content/5a1353f8-cbed-11ea-9f2a-f28f919e3c0e,Save,https://www.ft.com/content/5a1353f8-cbed-11ea-9f2a-f28f919e3c0e,The FT View
July 22 2020,FT Alphaville,https://www.ft.com/alphaville,Further reading,https://www.ft.com/content/d111f8de-9d8b-4500-951d-5493cfbbebac,GPT-3; immigration attitudes; unnatural wealth,https://www.ft.com/content/d111f8de-9d8b-4500-951d-5493cfbbebac,Save,,News in-depth
July 22 2020,US-China trade dispute,https://www.ft.com/us-china-trade-dispute,Senior US senator pushes for new tools to rein in China,https://www.ft.com/content/c6c7d33c-1290-45f0-946c-4bfd4c818758,Chairman of foreign relations committee says Washington lacks ‘long-term’ strategy,https://www.ft.com/content/c6c7d33c-1290-45f0-946c-4bfd4c818758,Save,https://www.ft.com/content/c6c7d33c-1290-45f0-946c-4bfd4c818758,
July 21 2020,Yerlan Syzdykov,https://www.ft.com/stream/8b213abb-c219-4beb-8190-a99fd1cc7724,Investors can use their weight to save the planet’s resources,https://www.ft.com/content/18445591-3d96-4044-869d-f7c0721d1e92,Countries calling on capital markets should be asked to make sustainability pledges,https://www.ft.com/content/18445591-3d96-4044-869d-f7c0721d1e92,Save,https://www.ft.com/content/18445591-3d96-4044-869d-f7c0721d1e92,Markets Insight
July 21 2020,UK trade,https://www.ft.com/uk-trade,UK abandons hope of US trade deal by end of year,https://www.ft.com/content/383f174e-baa4-49c5-86c3-d2b5f6453fd4,Officials blame coronavirus pandemic for slow progress as negotiators disagree over key issues,https://www.ft.com/content/383f174e-baa4-49c5-86c3-d2b5f6453fd4,Save,https://www.ft.com/content/383f174e-baa4-49c5-86c3-d2b5f6453fd4,
July 21 2020,UK foreign policy,https://www.ft.com/stream/7500a708-8d41-411f-a659-1337a1c91260,Pompeo urges UK action as China tensions rise,https://www.ft.com/content/fcaf0a57-ac0f-4695-af0f-82a44e6ae354,US secretary of state discusses use of Britain’s new sanctions regime on Chinese officials,https://www.ft.com/content/fcaf0a57-ac0f-4695-af0f-82a44e6ae354,Save,https://www.ft.com/content/fcaf0a57-ac0f-4695-af0f-82a44e6ae354,
July 21 2020,Climate change,https://www.ft.com/stream/24ad2c58-14fb-4217-b6f7-7ef88ac51375,Big US investors urge regulators to treat climate as systemic risk,https://www.ft.com/content/806a9b0b-38e9-423d-b6e0-e90a1efba32e,"Pension funds managing $1tn push Federal Reserve, SEC and CFTC to make policy shift",https://www.ft.com/content/806a9b0b-38e9-423d-b6e0-e90a1efba32e,Save,https://www.ft.com/content/806a9b0b-38e9-423d-b6e0-e90a1efba32e,
July 21 2020,Sarah O'Connor,https://www.ft.com/sarah-o-connor,"Don’t just kill off zombie jobs, create better ones",https://www.ft.com/content/df3aac18-b8e7-4d59-875f-77fbdcff1325,Governments should demand improved working conditions in sectors that are growing,https://www.ft.com/content/df3aac18-b8e7-4d59-875f-77fbdcff1325,Save,https://www.ft.com/content/df3aac18-b8e7-4d59-875f-77fbdcff1325,
July 21 2020,Carolyn Fairbairn,https://www.ft.com/stream/ce2c0301-cc03-4805-a630-49286c822304,The UK cannot afford to self-isolate from China,https://www.ft.com/content/11e46189-2bf7-423c-8fb8-7c1fcb79462f,Business supports greater engagement coupled with evidence-based safeguards,https://www.ft.com/content/11e46189-2bf7-423c-8fb8-7c1fcb79462f,Save,https://www.ft.com/content/11e46189-2bf7-423c-8fb8-7c1fcb79462f,
July 21 2020,Trade Secrets,https://www.ft.com/trade-secrets,Trade in education set to suffer from China’s caution,https://www.ft.com/content/d6d0dbcf-10c3-4895-a98f-f22b5a275138,Universities will have to find new sources of income to replace lost fees from Chinese students,https://www.ft.com/content/d6d0dbcf-10c3-4895-a98f-f22b5a275138,Save,https://www.ft.com/content/d6d0dbcf-10c3-4895-a98f-f22b5a275138,
July 21 2020,FirstFT,https://www.ft.com/firstft,FirstFT: Today’s top stories,https://www.ft.com/content/c4b16692-485d-4c76-bc1b-5be31eb8d3db,Your daily briefing on the news,https://www.ft.com/content/c4b16692-485d-4c76-bc1b-5be31eb8d3db,Save,https://www.ft.com/content/c4b16692-485d-4c76-bc1b-5be31eb8d3db,
July 21 2020,The Big Read,https://www.ft.com/the-big-read,Is the rebound in America’s economy already over?,https://www.ft.com/content/7d9a9f01-9c9d-43ce-99f6-6c31202f71e1,A rise in coronavirus cases in the most populous US states is halting consumer and business activity,https://www.ft.com/content/7d9a9f01-9c9d-43ce-99f6-6c31202f71e1,Save,https://www.ft.com/content/7d9a9f01-9c9d-43ce-99f6-6c31202f71e1,News in-depth
July 21 2020,Latin America,https://www.ft.com/latin-america,Fears mount of a fresh Latin American debt crisis,https://www.ft.com/content/a86e0382-8f63-4f4f-839c-51c5a9ccc9e5,Region’s weak economies appear ill-equipped to cope with a rapid rise in borrowing,https://www.ft.com/content/a86e0382-8f63-4f4f-839c-51c5a9ccc9e5,Save,https://www.ft.com/content/a86e0382-8f63-4f4f-839c-51c5a9ccc9e5,
July 21 2020,Jeremy Farrar,https://www.ft.com/stream/de8d1bf3-ecfa-42b1-92fa-792d3bff8b6e,The worst of Covid-19 may still be to come,https://www.ft.com/content/031b42a7-e2b3-43ae-9139-d31a4cb37498,Its effects are rippling out in circles like a stone thrown into a pond. But they can be stopped,https://www.ft.com/content/031b42a7-e2b3-43ae-9139-d31a4cb37498,Save,https://www.ft.com/content/031b42a7-e2b3-43ae-9139-d31a4cb37498,
July 21 2020,Coronavirus economic impact,https://www.ft.com/coronavirus-economic-impact,Plateau in European activity points to economic headwinds,https://www.ft.com/content/fd3fb7e9-171c-4c09-8d43-0789696cdbb9,Tourism begins to revive but work travel is well below normal and job vacancies are scarce,https://www.ft.com/content/fd3fb7e9-171c-4c09-8d43-0789696cdbb9,Save,https://www.ft.com/content/fd3fb7e9-171c-4c09-8d43-0789696cdbb9,
July 20 2020,Brexit,https://www.ft.com/brexit,Fears EU-UK trade talks will bear no fruit until autumn,https://www.ft.com/content/38223a68-c6b6-46e9-847e-f112af552a0e,Boris Johnson’s allies insist he still wants deal but latest negotiations unlikely to break stalemate,https://www.ft.com/content/38223a68-c6b6-46e9-847e-f112af552a0e,Save,https://www.ft.com/content/38223a68-c6b6-46e9-847e-f112af552a0e,
July 20 2020,Sabrina Khanniche,https://www.ft.com/stream/3585a030-aaa2-44d4-9759-58cc67580b16,The EU pandemic fund will transform the investment landscape,https://www.ft.com/content/2bf3d314-498f-4d59-85e0-64f655e5f76a,Greater stability — and a new breed of triple A bonds — should boost markets and the euro,https://www.ft.com/content/2bf3d314-498f-4d59-85e0-64f655e5f76a,Save,https://www.ft.com/content/2bf3d314-498f-4d59-85e0-64f655e5f76a,Markets Insight
July 20 2020,Sovereign bonds,https://www.ft.com/stream/2814aea9-fc45-471b-849f-4a2fc37182e8,Moody’s clashes with UN over G20 debt-relief efforts,https://www.ft.com/content/7d51d373-c12e-4440-a408-e61a939e3a3c,Rating agency says debt suspension scheme raises risks of losses for private creditors,https://www.ft.com/content/7d51d373-c12e-4440-a408-e61a939e3a3c,Save,https://www.ft.com/content/7d51d373-c12e-4440-a408-e61a939e3a3c,News in-depth
July 20 2020,Coronavirus pandemic,https://www.ft.com/coronavirus,Coronavirus: Trump endorses wearing masks as ‘patriotic’ — as it happened,https://www.ft.com/content/8a38017b-99b8-3fa2-a594-514e283443aa,,,Save,https://www.ft.com/content/8a38017b-99b8-3fa2-a594-514e283443aa,
July 20 2020,US politics & policy,https://www.ft.com/world/us/politics,White House shoots down extending unemployment benefit boost,https://www.ft.com/content/b5e35edf-a3ed-4b83-9a05-612d8e8cf8a8,Continuing $600 a week payments emerges as a sticking point as stimulus talks begin in earnest,https://www.ft.com/content/b5e35edf-a3ed-4b83-9a05-612d8e8cf8a8,Save,https://www.ft.com/content/b5e35edf-a3ed-4b83-9a05-612d8e8cf8a8,
July 20 2020,UK inward investment,https://www.ft.com/stream/2343c499-f556-42bf-b4b4-96b5a432ec51,Tory hawks press button on nuclear power battle with China,https://www.ft.com/content/58f7a0bf-da3b-4e9f-a1a1-2c9789904a1b,"After Huawei, energy sector looks set to be next flashpoint in Sino-British relations",https://www.ft.com/content/58f7a0bf-da3b-4e9f-a1a1-2c9789904a1b,Save,https://www.ft.com/content/58f7a0bf-da3b-4e9f-a1a1-2c9789904a1b,
July 20 2020,UK foreign policy,https://www.ft.com/stream/7500a708-8d41-411f-a659-1337a1c91260,UK suspends Hong Kong extradition treaty ‘indefinitely’,https://www.ft.com/content/8fcebe18-f65e-4a6d-89ba-73bf643ca38b,China expected to be prominent issue when US secretary of state Mike Pompeo visits London on Tuesday,https://www.ft.com/content/8fcebe18-f65e-4a6d-89ba-73bf643ca38b,Save,https://www.ft.com/content/8fcebe18-f65e-4a6d-89ba-73bf643ca38b,
July 20 2020,,,"US dollar dominance could amplify crisis impact, IMF fears",https://www.ft.com/content/d0e3bc97-b09e-4cc0-b4ec-4c28a0a1f2ed,"Reliance on currency makes weaker exchange rates less effective shock absorbers, study finds",https://www.ft.com/content/d0e3bc97-b09e-4cc0-b4ec-4c28a0a1f2ed,Save,https://www.ft.com/content/d0e3bc97-b09e-4cc0-b4ec-4c28a0a1f2ed,
July 20 2020,Jacques de Larosière,https://www.ft.com/stream/f0648ddb-bba2-4a2f-9cec-7afa485ebb6f,Negative interest rates cannot save indebted economies,https://www.ft.com/content/6e979e1d-d367-44f3-8fce-f0b3652e8629,Setting the price of money below zero creates more problems than it purports to solve,https://www.ft.com/content/6e979e1d-d367-44f3-8fce-f0b3652e8629,Save,https://www.ft.com/content/6e979e1d-d367-44f3-8fce-f0b3652e8629,
July 20 2020,UK Sinha,https://www.ft.com/stream/b908a2ab-aac4-4704-96f7-b1f62ded7bf5,Rating agencies owe the market more transparency,https://www.ft.com/content/2a0bffc7-e925-4df8-ba9c-2bf9dda579b3,"In a crisis, investors want information about relative strengths and weaknesses not just downgrades",https://www.ft.com/content/2a0bffc7-e925-4df8-ba9c-2bf9dda579b3,Save,https://www.ft.com/content/2a0bffc7-e925-4df8-ba9c-2bf9dda579b3,
July 20 2020,Trade Secrets,https://www.ft.com/trade-secrets,The Least-Uncongeniality contest to run the WTO,https://www.ft.com/content/7a6bba84-9277-4ce7-b996-073f90116cde,Candidates shied away from taking sides on contentious issues such as resolving appellate body crisis,https://www.ft.com/content/7a6bba84-9277-4ce7-b996-073f90116cde,Save,https://www.ft.com/content/7a6bba84-9277-4ce7-b996-073f90116cde,
July 20 2020,FirstFT,https://www.ft.com/firstft,FirstFT: Today’s top news,https://www.ft.com/content/103b1056-8815-4bde-95ff-79855558e0e4,Your daily briefing on the news,https://www.ft.com/content/103b1056-8815-4bde-95ff-79855558e0e4,Save,https://www.ft.com/content/103b1056-8815-4bde-95ff-79855558e0e4,
July 20 2020,World Trade Organization,https://www.ft.com/stream/641eb66f-09b3-40b9-bdb9-7e16338d791f,Mexico’s pick to run WTO vows to ease US-China trade tensions,https://www.ft.com/content/57d326c4-c3bc-4b5b-9e53-d0b3253c69e9,Jesús Seade’s experience for top job includes locking horns with Washington over North American pact,https://www.ft.com/content/57d326c4-c3bc-4b5b-9e53-d0b3253c69e9,Save,https://www.ft.com/content/57d326c4-c3bc-4b5b-9e53-d0b3253c69e9,
July 20 2020,FT Alphaville,https://www.ft.com/alphaville,Further reading,https://www.ft.com/content/9b169e8a-c6d6-4485-8f72-5f227195970d,Mekong river; space murders; Twitter,https://www.ft.com/content/9b169e8a-c6d6-4485-8f72-5f227195970d,Save,,News in-depth
July 20 2020,Coronavirus: free to read,https://www.ft.com/content/7c88016e-f025-4f7f-b68a-27efe56ffa1c,Developing nations squeezed as virus fuels public spending,https://www.ft.com/content/c16f83c5-3444-4c78-afea-fa72c4b9c09c,Inflows to emerging market bonds offer funds for healthcare but increase indebtedness,https://www.ft.com/content/c16f83c5-3444-4c78-afea-fa72c4b9c09c,Save,https://www.ft.com/content/c16f83c5-3444-4c78-afea-fa72c4b9c09c,
July 19 2020,Ed Cole,https://www.ft.com/stream/1f272520-18f8-4c7d-bc70-5ceb068f0078,China’s central bank has better stimulus options than the Fed,https://www.ft.com/content/85224d6e-a80b-477a-a7fd-a692316830aa,PBoC could supplement its use of credit channels with the ‘whatever works’ approach of western institutions,https://www.ft.com/content/85224d6e-a80b-477a-a7fd-a692316830aa,Save,https://www.ft.com/content/85224d6e-a80b-477a-a7fd-a692316830aa,Markets Insight
July 19 2020,The editorial board,https://www.ft.com/ft-view,European intervention on Wirecard is welcome,https://www.ft.com/content/e2ca65e8-c81d-11ea-9d81-eb7f2a294e50,Accounting scandal highlights deep flaws in national supervision,https://www.ft.com/content/e2ca65e8-c81d-11ea-9d81-eb7f2a294e50,Save,https://www.ft.com/content/e2ca65e8-c81d-11ea-9d81-eb7f2a294e50,The FT View
July 19 2020,German economy,https://www.ft.com/stream/3152dab4-adeb-472e-b307-b0a2187f0701,German proposals for supply chain law spark fierce debate,https://www.ft.com/content/07ea219f-160f-423a-a255-fc4968899260,Businesses worry that demand for due diligence will put companies at a disadvantage,https://www.ft.com/content/07ea219f-160f-423a-a255-fc4968899260,Save,https://www.ft.com/content/07ea219f-160f-423a-a255-fc4968899260,
July 19 2020,Argentina,https://www.ft.com/argentina,Argentine president tells creditors: ‘we can’t do any more’,https://www.ft.com/content/ea410bee-8985-411d-9ac2-07a95e6c69b5,Fernández pleads for understanding over $65bn debt restructuring amid pandemic,https://www.ft.com/content/ea410bee-8985-411d-9ac2-07a95e6c69b5,Save,https://www.ft.com/content/ea410bee-8985-411d-9ac2-07a95e6c69b5,Interview
July 19 2020,Wolfgang Münchau,https://www.ft.com/wolfgang-munchau,A flexible inflation target is not a panacea,https://www.ft.com/content/3be3ee25-afbf-487b-86ba-ece80f3365fb,"Central banks are attracted to a policy that would give them more flexibility during a crisis, but it has downsides",https://www.ft.com/content/3be3ee25-afbf-487b-86ba-ece80f3365fb,Save,https://www.ft.com/content/3be3ee25-afbf-487b-86ba-ece80f3365fb,
July 19 2020,The Week Ahead,https://www.ft.com/week-ahead,"Pompeo visits UK, Tesla earnings, European PMIs",https://www.ft.com/content/a679f4b3-7484-4bb6-911b-2fd1bd89f839,Start every week on the front foot with a preview of what’s on the global agenda,https://www.ft.com/content/a679f4b3-7484-4bb6-911b-2fd1bd89f839,Save,https://www.ft.com/content/a679f4b3-7484-4bb6-911b-2fd1bd89f839,
July 19 2020,Gavyn Davies,https://www.ft.com/gavyn-davies,US Covid-19 surge could trigger a double-dip recession,https://www.ft.com/content/5bf2f8db-686f-4d9b-8b60-ea4053e3ee35,Markets are ignoring the possibility that severe lockdowns may be needed in many states,https://www.ft.com/content/5bf2f8db-686f-4d9b-8b60-ea4053e3ee35,Save,https://www.ft.com/content/5bf2f8db-686f-4d9b-8b60-ea4053e3ee35,
July 19 2020,Rana Foroohar,https://www.ft.com/rana-foroohar,Europe and US can still compete with Chinese tech,https://www.ft.com/content/cdd9322d-a0af-4bd8-b6ab-04d9fadcc301,The first step should be easy: create a transatlantic technology detente,https://www.ft.com/content/cdd9322d-a0af-4bd8-b6ab-04d9fadcc301,Save,https://www.ft.com/content/cdd9322d-a0af-4bd8-b6ab-04d9fadcc301,
July 18 2020,G20,https://www.ft.com/reports/G20-turkey-world,G20 falls short on debt relief for poor countries,https://www.ft.com/content/e0673a53-7fee-4ef7-baaf-66cc97ee3296,Debt campaigners say wealthy nations are not doing enough to ease financial burden during pandemic,https://www.ft.com/content/e0673a53-7fee-4ef7-baaf-66cc97ee3296,Save,https://www.ft.com/content/e0673a53-7fee-4ef7-baaf-66cc97ee3296,
July 18 2020,Alison McGovern,https://www.ft.com/stream/d66fb068-3823-4295-9f04-b199c93a7fbb,Sport and fitness are missing from the UK’s Covid response,https://www.ft.com/content/b27e5e47-0bdc-4838-b813-25fe49a68cb0,The physical activity gap has widened between the haves and have nots since the start of lockdown,https://www.ft.com/content/b27e5e47-0bdc-4838-b813-25fe49a68cb0,Save,https://www.ft.com/content/b27e5e47-0bdc-4838-b813-25fe49a68cb0,
July 17 2020,Michael Mackenzie,https://www.ft.com/michael-mackenzie,Investors need to decide whether the risk of inflation is real,https://www.ft.com/content/df4f7d1d-b136-41c7-9041-9802daa2f5ce,Hedges find favour but previous predictions of price rises have been wide of the mark,https://www.ft.com/content/df4f7d1d-b136-41c7-9041-9802daa2f5ce,Save,https://www.ft.com/content/df4f7d1d-b136-41c7-9041-9802daa2f5ce,The Long View
July 17 2020,Coronavirus pandemic,https://www.ft.com/coronavirus,Coronavirus latest: Texas reports record jump in Covid-19 deaths,https://www.ft.com/content/92f57707-7927-3830-968d-0044baafea4a,,,Save,https://www.ft.com/content/92f57707-7927-3830-968d-0044baafea4a,
July 17 2020,Coronavirus economic impact,https://www.ft.com/coronavirus-economic-impact,G20 under pressure to boost global recession mitigation plan,https://www.ft.com/content/61ed7c3d-d763-44c1-ad62-ca7eaeac0634,Ministers and central bank governors to meet to discuss economic rescue efforts,https://www.ft.com/content/61ed7c3d-d763-44c1-ad62-ca7eaeac0634,Save,https://www.ft.com/content/61ed7c3d-d763-44c1-ad62-ca7eaeac0634,
July 17 2020,Claire Jones,https://www.ft.com/claire-jones,Will geopolitical tensions reshape sovereign wealth funds?,https://www.ft.com/content/6a9375a2-0938-47a5-af80-7731339413ff,"Globalisation has peaked, but how much of a threat is that to the way in which sovereign states manage their wealth?",https://www.ft.com/content/6a9375a2-0938-47a5-af80-7731339413ff,Save,https://www.ft.com/content/6a9375a2-0938-47a5-af80-7731339413ff,FT Alphaville
July 17 2020,FirstFT,https://www.ft.com/firstft,FirstFT: Today’s top stories,https://www.ft.com/content/51f085a4-21a5-426a-ab4a-a0589d5f4240,Your daily briefing on the news,https://www.ft.com/content/51f085a4-21a5-426a-ab4a-a0589d5f4240,Save,https://www.ft.com/content/51f085a4-21a5-426a-ab4a-a0589d5f4240,
July 16 2020,Coronavirus economic impact,https://www.ft.com/coronavirus-economic-impact,Q&A: How will coronavirus affect inequality in the years to come?,https://www.ft.com/content/a896a832-72d2-4023-8124-0b58a8bcf081,The pandemic is not ‘the great equaliser’ it was thought to be at the beginning of the coronavirus crisis,https://www.ft.com/content/a896a832-72d2-4023-8124-0b58a8bcf081,Save,https://www.ft.com/content/a896a832-72d2-4023-8124-0b58a8bcf081,Q&A
July 16 2020,US foreign policy,https://www.ft.com/stream/ab55ad88-5ddf-463b-b757-f8fc08f681a4,US weighs ban on TikTok as friction with China rises,https://www.ft.com/content/3621399b-b0af-43bc-bbf9-a546d8518189,Options include putting video app’s parent ByteDance on blacklist or pushing for break-up,https://www.ft.com/content/3621399b-b0af-43bc-bbf9-a546d8518189,Save,https://www.ft.com/content/3621399b-b0af-43bc-bbf9-a546d8518189,
July 16 2020,Federal Reserve,https://www.ft.com/stream/e5533208-e5cc-4be5-aea1-c464a9a205e3,Wall Street cuts forecasts for Fed balance sheet growth,https://www.ft.com/content/b269e432-abe5-4103-b632-aa05f611ea3a,Modest expansion over past week reflects lack of demand for emergency facilities,https://www.ft.com/content/b269e432-abe5-4103-b632-aa05f611ea3a,Save,https://www.ft.com/content/b269e432-abe5-4103-b632-aa05f611ea3a,
July 16 2020,Coronavirus pandemic,https://www.ft.com/coronavirus,"Coronavirus: US records 70,000 new cases in one day — as it happened",https://www.ft.com/content/9fe8eea7-d4f8-3a94-83ae-0b3900d7456f,,,Save,https://www.ft.com/content/9fe8eea7-d4f8-3a94-83ae-0b3900d7456f,
July 16 2020,Martin Wolf,https://www.ft.com/martin-wolf,Covid-19 aggravates adverse underlying trends,https://www.ft.com/content/d9c02dd2-81d8-4ee9-9552-034a599e1c79,Huge fiscal challenges await the UK due to rising public debt,https://www.ft.com/content/d9c02dd2-81d8-4ee9-9552-034a599e1c79,Save,https://www.ft.com/content/d9c02dd2-81d8-4ee9-9552-034a599e1c79,
July 16 2020,The editorial board,https://www.ft.com/ft-view,Covid-19 threatens the fight against global poverty,https://www.ft.com/content/6576e7e8-c74f-11ea-9d81-eb7f2a294e50,Productivity gap between rich and poor countries will probably widen,https://www.ft.com/content/6576e7e8-c74f-11ea-9d81-eb7f2a294e50,Save,https://www.ft.com/content/6576e7e8-c74f-11ea-9d81-eb7f2a294e50,The FT View
July 16 2020,US-China trade dispute,https://www.ft.com/us-china-trade-dispute,Barr warns against corporate America’s China ‘appeasement’,https://www.ft.com/content/df91701d-8378-4acc-ac7d-c559bb787859,US attorney-general suggests executives advocating for Beijing may be deemed foreign agents,https://www.ft.com/content/df91701d-8378-4acc-ac7d-c559bb787859,Save,https://www.ft.com/content/df91701d-8378-4acc-ac7d-c559bb787859,
July 16 2020,US economy,https://www.ft.com/us-economy,US 30-year mortgage rate falls below 3% for first time,https://www.ft.com/content/05a6e8aa-55f6-4ee9-be92-ea078051883e,Historic low stokes refinancing boom and props up housing market confidence,https://www.ft.com/content/05a6e8aa-55f6-4ee9-be92-ea078051883e,Save,https://www.ft.com/content/05a6e8aa-55f6-4ee9-be92-ea078051883e,
