date,group,Class,ClassID,title,URL
September 18 2021,Personal Finance,Fintech,0,The 0.79 per cent offer from Platform marks the latest escalation of competition in the mortgage market,https://www.ft.com/content/3ce4c7e4-6712-4d03-896a-0c5761114ec7
September 18 2021,Eric Platt,Fintech,0,Rush by investors to park cash in credit markets may be sowing the seeds of the next crisis,https://www.ft.com/content/1cba68a5-b776-4dcd-9499-14c11638dbba
September 17 2021,Cryptocurrencies,Fintech,0,New Jersey and Texas claim that interest-bearing accounts amount to unregistered securities,https://www.ft.com/content/de5d62e8-871e-465b-8ee1-35da08ec6379
September 17 2021,Sexual misconduct allegations,Fintech,0,Tribunal upholds claim of sex discrimination after line manager refers to ‘birds’,https://www.ft.com/content/abbe232e-c698-4a60-9293-1cddbd29ba9d
September 17 2021,State Street Corp,Fintech,0,Pooling resources would allow the pair to invest more in technology and cut prices to stay competitive,https://www.ft.com/content/195dc3e1-2002-4016-9b8c-4f1551a961e2
September 17 2021,Inside Wirecard,Fintech,0,"Munich police investigated €80,000 transfer to landlord of fugitive executive’s fiancée",https://www.ft.com/content/4a9f4dfd-286a-44f0-ae17-f92235cbbb32
September 17 2021,Fund regulation,Fintech,0,Call for fundamental reforms to prevent ‘crippling’ outflows during market stress,https://www.ft.com/content/cc2b3ee1-723e-45ce-86b8-6dd41e2f8af7
September 17 2021,Latest news on ETFs,Fintech,0,Bill aims to close loophole which hastened investor shift from mutual funds to exchange traded funds,https://www.ft.com/content/d9e8ca9d-3416-47bf-b389-4b6fed16199a
September 17 2021,JPMorgan Chase & Co,Fintech,0,Deep pockets and digital-only strategy give launch into UK consumer banking some chance of success,https://www.ft.com/content/af9d0f96-c83d-4dbb-817c-d40bf16d7ea7
September 17 2021,AQR Capital Management LLC,Fintech,0,Client withdrawals knock assets despite a recovery across other portfolios,https://www.ft.com/content/c80a5d99-57af-4dc3-97ba-8c620d46eb72
September 17 2021,Insurance,Fintech,0,Corporation seeking to fix culture where non-white colleagues do not feel as supported as peers,https://www.ft.com/content/1f4b5c2e-4780-4464-ad37-437420b34bb5
September 17 2021,Ping An Insurance Group Co of China Ltd,Fintech,0,Insurer reassures investors it has no exposure to debt-wracked developer,https://www.ft.com/content/7608a4a8-d791-4f7b-93ec-34be4c82a106
September 17 2021,Personal Finance,Fintech,0,"Britons’ love affair with their ‘flexible friend’ appears to be on the rocks, as buy now, pay later deals emerge",https://www.ft.com/content/22c81ad9-91d9-4f00-8b66-1fa77468690d
September 17 2021,FT Financial Literacy and Inclusion Campaign,Fintech,0,"As part of our FT Financial Literacy & Inclusion Campaign, some of our experts explain how they learnt the hard way . . .",https://www.ft.com/content/f8342b36-26ed-47d0-990a-c5ffc3bea7b1
September 17 2021,Cryptocurrencies,Fintech,0,Jane Street and Jump Trading among financial companies that are boosting their digital asset units,https://www.ft.com/content/8e955e9a-6e03-41b9-8da2-2e761d565f71
September 17 2021,Personal Finance Advice & Comment,Fintech,0,"As millennials start to enter their fifth decade, their thoughts need to turn to funding retirement",https://www.ft.com/content/43ef6470-f6b7-4896-be66-3e63025289b1
September 17 2021,Financial services,Fintech,0,Petershill Partners announces plans for initial public offering,https://www.ft.com/content/f042b86f-2dde-49f8-b2f9-ccccedf5f9b8
September 16 2021,JPMorgan Chase & Co,Fintech,0,UK lender Chase will be its first overseas retail operation in 222-year history,https://www.ft.com/content/a2031a6f-827e-4e18-b81b-e607eb073988
September 16 2021,Financial & markets regulation,Fintech,0,Insurer employed Keith Gill as he posted videos spurring on the GameStop market frenzy,https://www.ft.com/content/7ce3b9a4-1f86-4e49-a3cf-6b5a445fef0e
September 16 2021,Federal Reserve,Fintech,0,Move to reassess guidelines comes as two regional presidents dump stocks to avoid conflicts of interest,https://www.ft.com/content/8d19f373-1b09-449f-923a-564eb37d8301
September 16 2021,Clearing and settlement,Fintech,0,Banks and asset managers warn of ‘major’ market disruption when licence expires next year,https://www.ft.com/content/a9fe5bbe-f176-4baa-bbe8-0f7197b40df4
September 16 2021,Latest news on ETFs,Fintech,0,"Bank’s asset management division to target smaller innovative companies, with nearly half outside the US",https://www.ft.com/content/969314ac-c411-4568-92b4-5257e21e30c1
September 16 2021,Italian banks,Fintech,0,"Decision unrelated to small amount of Mafia-linked invoices, says bank",https://www.ft.com/content/8965afb9-1fda-4038-aa6a-7e89079ea831
September 16 2021,Latest news on ETFs,Fintech,0,The proposed change to legislation would help fund Joe Biden’s $3.5tn budget package,https://www.ft.com/content/61b34fb9-f0a3-44de-9ab6-4cc417c19382
September 15 2021,Evergrande Real Estate Group,Fintech,0,Debt-laden Chinese property developer reveals backing to try and calm shareholders after protests,https://www.ft.com/content/75271f75-0efa-48f7-b30c-97402c524313
September 15 2021,Bitcoin,Fintech,0,"Founder of Bridgewater also dismisses Cathie Wood’s prediction that cryptocurrency will hit $500,000",https://www.ft.com/content/fc50c983-3e81-4cc6-814f-6c1e4eaf0093
September 15 2021,US & Canadian companies,Fintech,0,The irony of fintechs is they are entirely reliant on the incumbents they are trying to disrupt,https://www.ft.com/content/518d690f-0049-4973-b83c-18e37b9be1d3
September 15 2021,Deutsche Bank AG,Fintech,0,Lender criticised watchdog for missing misconduct by its own bankers and other financial scandals,https://www.ft.com/content/a81640b2-5f75-49b2-bb87-f09b99162f7c
September 15 2021,Infrastructure investment,Fintech,0,Pricing for an upcoming IPO values the French group at up to €4bn,https://www.ft.com/content/b586c470-02c4-4039-afdb-2af1cd1ecdcb
September 15 2021,Goldman Sachs Group,Fintech,0,Deal for fintech platform that provides loans for one-time expenses boosts bank’s consumer business,https://www.ft.com/content/c9897043-cde9-491a-8417-831bf3b89002
September 15 2021,Financial Conduct Authority UK,Fintech,0,FCA’s investment push aims to reduce risk of consumers’ savings being eroded,https://www.ft.com/content/a8f4b690-489e-49cb-9abd-e7972cfc6b0b
September 15 2021,US insurance industry,Fintech,0,Investors have good reasons to keep the faith with the industry,https://www.ft.com/content/75f73ecc-c292-4f3d-ba3e-a6c8b8c130dd
September 15 2021,The Big Read,Fintech,0,‘Know your customer’ rules for banks and brokers underpin anti-money laundering efforts but are at risk due to DeFi,https://www.ft.com/content/beeb2f8c-99ec-494b-aa76-a7be0bf9dae6
September 15 2021,State pension,Fintech,0,DWP blames administrative problems during the pandemic,https://www.ft.com/content/f24a353c-19f1-40a4-8f65-049108c8ad9e
September 15 2021,Brooke Masters,Fintech,0,"The crypto group’s fight with the SEC could lead to more barriers to innovation, not fewer",https://www.ft.com/content/ca5682a2-04ea-44c8-8b48-4dcf3f5a6721
September 14 2021,Chinese business & finance,Fintech,0,New rules to contain soaring house prices in big cities suspended after having opposite effect,https://www.ft.com/content/40187a8f-9776-4036-91ca-665b44cec086
September 14 2021,Coronavirus economic impact,Fintech,0,JPMorgan and Wells Fargo executives point to jump in credit and debit card purchases,https://www.ft.com/content/5189f544-c7ff-4564-8b46-1fb74b70dfd5
September 14 2021,Cryptocurrencies,Fintech,0,"As the exchange rails against rules, SEC’s Gensler says existing law and Supreme Court precedents are clear",https://www.ft.com/content/e56cec2c-a80f-4a68-a337-df44a42c4139
September 14 2021,Hedge funds,Fintech,0,Latest gains lift 2021 returns to 145% while traditional equity and currency markets remain quiet,https://www.ft.com/content/c7bf6cf3-4167-49cb-9dd8-2d3b89c8a63f
September 14 2021,Peel Hunt LLP,Fintech,0,Trading services accounted for more than half of company’s total revenue last year,https://www.ft.com/content/d2f8ada8-16e7-44a8-bb8e-c7ec895e3bc0
September 14 2021,Goldman Sachs Group,Fintech,0,Bank names Stephen Scherr’s replacement as it diversifies from volatile to lower-risk businesses,https://www.ft.com/content/3c83b53a-4427-4415-877b-f534ea3b379a
September 14 2021,Wm Morrison Supermarkets PLC,Fintech,0,Private equity group offers legal claim over extra real estate as it battles for control of UK grocer,https://www.ft.com/content/83f7114a-9434-421a-bc4c-a6e71d81488b
September 14 2021,SSE PLC,Fintech,0,US investor is pushing for Scottish company to separate or sell its renewables business,https://www.ft.com/content/8ecfd9e6-e00c-4841-aad9-4b99fba00595
September 14 2021,Technology sector,Fintech,0,"Instead of unburdening the working lives of junior recruits, automation could mean they do more",https://www.ft.com/content/9d3248a6-25e6-4abf-bf9d-088c16b3316c
September 14 2021,Mergers & Acquisitions,Fintech,0,Japanese bank seeks to block hostile approach from online financial group,https://www.ft.com/content/d71381fd-cb63-4841-a28a-59fd70942535
September 14 2021,The editorial board,Fintech,0,Transactions data offers new opportunities for state surveillance,https://www.ft.com/content/e436f28e-3f93-4ee4-8ec8-c8a54c78b8b3
September 14 2021,Peel Hunt LLP,Fintech,0,Employee-owned company plans to list on London’s Aim this month to support expansion,https://www.ft.com/content/3855cd0a-ee41-4bc5-85d5-10b9a32fc676
September 14 2021,Evergrande Real Estate Group,Fintech,0,Indebted property developer hires restructuring advisers to tackle almost $310bn in liabilities,https://www.ft.com/content/e099e0e3-4fba-45a4-92e2-08891c2f8b0e
September 14 2021,Investments,Fintech,0,Influential US ‘Fire’ blogger Pete Adeney has tips for listeners on the Money Clinic Podcast,https://www.ft.com/content/210a7877-1c43-4a8c-9d7d-6d424d474a78
September 14 2021,Due Diligence,Fintech,0,"Plus, a $3bn Blackstone deal falls through in China, and a City lawyer is accused of hacking his rival",https://www.ft.com/content/3500b358-3954-4ecd-b43b-63bce97dc45c
September 14 2021,Investment Banking,Fintech,0,"Goldman, Barclays and Moelis plan to make basic ‘pitch book’ tasks less arduous for burnt out staff",https://www.ft.com/content/06b0a82d-b0fa-437f-b640-57bdaa508e59
September 13 2021,Property sector,Fintech,0,Market is on ‘fire’ thanks to low interest rates and shortage of properties,https://www.ft.com/content/0a2b8ed2-55bc-44b9-82e4-a325291154d6
September 13 2021,Fund management,Fintech,0,Groups eschew big complicated acquisitions that come with integration problems and risks,https://www.ft.com/content/2b4fd1b9-aa0c-4eb8-bea6-0d2c58a7bfa4
September 13 2021,Ant Group,Fintech,0,Chinese fintech will turn over user data to new joint venture partly owned by state,https://www.ft.com/content/01b7c7ca-71ad-4baa-bddf-a4d5e65c5d79
September 13 2021,Coinbase,Fintech,0,Fundraising comes less than a week after SEC threatened to sue crypto exchange over new product,https://www.ft.com/content/05ab29a6-74ee-4881-b0fb-6edb614b7273
September 13 2021,UK companies,Fintech,0,From James Dyson to Denise Coates. Who is building big businesses in Britain?,https://www.ft.com/content/18c876d1-3c9f-45c1-8860-8f4262093575
September 13 2021,Hedge funds,Fintech,0,Hedge fund appoints Colleen Sullivan to run investment strategy focused on digital assets,https://www.ft.com/content/06c1f3eb-8090-4b4f-9b62-f166af77b5ae
September 13 2021,SOHO China Ltd,Fintech,0,Failure to gain Beijing’s approval turns spotlight on property group’s colourful founders,https://www.ft.com/content/d746372b-6ab0-477f-9dda-4d7c06d47211
September 13 2021,Brooke Masters,Fintech,0,Retail regulation is essential but over-prescriptive rules risk penalising poorer consumers,https://www.ft.com/content/e500c809-a05d-4852-ac07-46c506e1316a
September 13 2021,Latest news on ETFs,Fintech,0,"Alongside a surge in retail share trading, traditional and ‘robo’ advice is being sought",https://www.ft.com/content/3900c943-245a-424d-b2e5-da6128655ed5
September 13 2021,Patrick Jenkins,Fintech,0,The insurer faces tensions over its UK-Asia structure after demerger of US business,https://www.ft.com/content/2ffa6828-0af3-414c-b226-ed6c01c60c97
September 13 2021,Latest news on ETFs,Fintech,0,ETF listings on the mainland and Hong Kong accelerate from low base,https://www.ft.com/content/cace22ef-47cf-4b22-8354-b4ed541c7e8a
September 13 2021,FT News Briefing podcast,Fintech,0,Chinese officials want to break up Alipay and create a separate app for Ant’s loans business,https://www.ft.com/content/edd59190-178c-4b58-9c5c-fa9efcb8a71e
September 12 2021,Professional services,Fintech,0,Alliance hopes to help smaller firms compete with the big accounting and consultancy practices,https://www.ft.com/content/be4555c4-d05c-4a06-bb65-62d51c7c4a4c
September 12 2021,UBS Group AG,Fintech,0,The $3.6tn division has to prove it can keep growing once all the low-hanging fruit has been picked,https://www.ft.com/content/3b580c1c-c946-428a-9fc0-3395e7dc92f6
September 12 2021,Credit Suisse Group AG,Fintech,0,"New chair stamps his authority on Swiss bank, raising questions about the CEO",https://www.ft.com/content/1bb50510-e549-4170-bc21-775c2ce1a531
September 12 2021,Entrepreneurship,Fintech,0,"Inspired to think boldly, Julia Ménayas co-founded a service focused on social value and sustainability",https://www.ft.com/content/5edf3789-c0fc-4c69-966a-9ab9a5ce5184
September 12 2021,The editorial board,Fintech,0,Data reform would remove a human check on algorithms,https://www.ft.com/content/9764b4ff-c72e-4ae8-ad53-95166ca1846c
September 12 2021,Rana Foroohar,Fintech,0,"Investors have fuelled a new housing bubble, pricing locals out of markets",https://www.ft.com/content/3ba7d273-c218-4848-8446-3f847c4f9aff
September 10 2021,Russian business & finance,Fintech,0,Sistema boss pursues IPO spree after emerging from bruising battle with state oil group Rosneft,https://www.ft.com/content/e71b6d7e-1c7c-434f-adab-4225715e88dd
September 10 2021,Chinese business & finance,Fintech,0,"Regulatory stings scare off some managers, but others hunt for opportunities in vast economy",https://www.ft.com/content/8cda606f-aa6a-444a-8331-310c6b5f167d
September 10 2021,UK social care,Fintech,0,UK chancellor wants sector to devise products to cover expenses before state steps in,https://www.ft.com/content/c45723f4-0554-423e-9a82-8aa340148fc7
September 10 2021,Bank of America Corp,Fintech,0,Move comes as other Wall Street executives also seek extended tenures,https://www.ft.com/content/f4c61b0d-f006-4dc6-bf02-755706157857
September 10 2021,UK companies,Fintech,0,Optimism among founders in Britain is higher than ever but doubts over culture and capital markets persist,https://www.ft.com/content/5466b46d-9cb4-479f-bf5a-1bd15783eb22
September 10 2021,Latest news on ETFs,Fintech,0,Worldwide net investor inflows reaches $834.2bn at the end of August,https://www.ft.com/content/7148206f-dcec-4dd7-b940-f81ddc77a5bf
September 10 2021,Blackstone Group LP,Fintech,0,US private equity group backs out after Beijing antitrust review drags on,https://www.ft.com/content/b732381e-61ea-4bab-8260-5048ff737047
September 10 2021,Cryptocurrencies,Fintech,0,Policymaker warns decentralised finance and stablecoins will ‘challenge’ banks’ business models,https://www.ft.com/content/8dc38c24-8da1-40a0-a3f1-6f189bc94c3a
September 10 2021,Due Diligence,Fintech,0,"Plus, a failed takeover attempt leaves two airlines charting their next moves, and an online gambling group hits a jackpot deal",https://www.ft.com/content/b8002719-0ef4-43c0-a2ad-c6e75ef2a4f2
September 10 2021,Money laundering,Fintech,0,Private equity firms and hedge funds operate under looser standards than banks and brokers,https://www.ft.com/content/570515ce-93a8-4a87-9e1a-6bb99859cf0c
September 10 2021,Stefan Wagstyl,Fintech,0,Launch of FLIC draws hundreds of messages of support — and strong opinions about the best way forward,https://www.ft.com/content/e0414198-2139-40b0-beed-b32e7f136fa1
September 9 2021,JPMorgan Chase & Co,Fintech,0,Deal to acquire The Infatuation comes as banks jostle for bigger chunk of credit card spending,https://www.ft.com/content/f6a29ac0-1ad4-4414-831d-fda74d2165eb
September 9 2021,Fintech,Fintech,0,Deal for anti-money laundering company is payment giant’s latest move into digital assets,https://www.ft.com/content/e2d2a3d2-5d6b-46a3-87ce-0a9c27a71030
September 9 2021,Royal Institution of Chartered Surveyors,Fintech,0,Power struggle at Rics followed audit raising serious concerns about cash controls,https://www.ft.com/content/79ca21e3-ed03-4d8f-999b-f06e0d63c79d
September 9 2021,,Fintech,0,American homeowners are keen to buy but investors fear that mortgage lender profitability has peaked,https://www.ft.com/content/26a230f8-6a5e-47ac-8fa2-d1fc9f98a491
September 9 2021,Financial Conduct Authority UK,Fintech,0,FCA and PRA sent unusually blunt ‘dear CEO’ letter to top banks after string of scandals,https://www.ft.com/content/6a08659d-623f-49ad-abb5-057b7defc152
September 9 2021,The editorial board,Fintech,0,A tie-up between Mishcon and a funder highlights a poorly regulated area,https://www.ft.com/content/663a9a96-759e-4225-87e9-c351549ecb1c
September 9 2021,Mergers & Acquisitions,Fintech,0,Offer entrenches image of Yoshitaka Kitao as aggressive and innovative figure in Japanese finance,https://www.ft.com/content/1a863d9d-b081-4a9e-99d7-dbcd828aab75
September 9 2021,ARK Investment Management LLC,Fintech,0,Closely watched investor has switched to stocks ‘currying favour’ with Beijing after tech crackdown,https://www.ft.com/content/4ddf4b5b-3267-41b2-ad04-8f4e77783a5c
September 9 2021,Lloyd's of London Ltd,Fintech,0,"‘They shouldn’t be here,’ chief says of insurers that cannot improve performance in strong conditions",https://www.ft.com/content/e5ec5553-fd36-4c37-a67e-b010f3411c48
September 9 2021,Robert Armstrong,Fintech,0,And final notes on private equity,https://www.ft.com/content/03022ffe-346e-450e-86c9-1b2e647e9975
September 9 2021,The Big Read,Fintech,0,"Larry Silverstein, who owned the Twin Towers, has become the unexpected embodiment of a city’s resolve. But can it rebound again?",https://www.ft.com/content/f38a5067-58d1-491f-902f-568abcdd8a84
September 9 2021,Evergrande Real Estate Group,Fintech,0,China’s most indebted real estate company struggles to escape vicious cycle as cash crunch mounts,https://www.ft.com/content/6d127e05-2208-4226-9cd1-ef2f7463cdf0
September 9 2021,Hedge funds,Fintech,0,Deal value smashes records while investment vehicles hunt for new ways to fire up drab returns,https://www.ft.com/content/4935b205-8344-465a-8edf-dc23ec990302
September 8 2021,Ernst & Young,Fintech,0,Funding part of $10bn plan including training and fraud detection initiatives,https://www.ft.com/content/737dd635-dba2-49d7-bcdd-34f467b218ea
September 8 2021,Goldman Sachs Group,Fintech,0,Appointment comes months after executive failed to win re-election at consulting firm,https://www.ft.com/content/61818a23-4561-4e69-8065-ab2fad1dc00b
September 8 2021,US financial regulation,Fintech,0,Warnings of enforcement highlight fraught legal debate at heart of regulatory approach towards the sector,https://www.ft.com/content/66eca8c0-2d3a-4578-bd92-e604e2af054f
September 8 2021,Citizens Financial Group Inc,Fintech,0,Purchase for $149m will be mid-tier US bank’s fourth acquisition of 2021,https://www.ft.com/content/9c5365b5-5591-4228-a6da-76813ccc30ab
September 8 2021,Prime property,Fintech,0,The strict approach to containing Covid-19 has made expat life more difficult in the Asian financial hub — but sales are rising,https://www.ft.com/content/16bf2ac7-430a-44d7-9e40-2f416b650da6
September 8 2021,Edwin Heathcote,Fintech,0,"Buildings were not transformed by the tragedy, and towers remain symbols of corporate hegemony",https://www.ft.com/content/2c63556b-5b9c-4a57-801d-15f6a71b224c
September 8 2021,Coinbase,Fintech,0,Trading app’s intended audience may not be regulators at all,https://www.ft.com/content/fd65b82e-9e43-4e22-b32d-18eea9dd8cec
September 8 2021,Property sector,Fintech,0,Much of the boom stems from government largesse and its removal has dented homebuyer enthusiasm,https://www.ft.com/content/3590c464-d56d-4be2-93b5-deff7e19d4d9
September 8 2021,Morningstar Inc,Fintech,0,"Acquisition of Moorgate Benchmarks follows similar deals by BlackRock, Vanguard and Morgan Stanley",https://www.ft.com/content/3eca358a-40b1-453c-b9a9-c3a994dbee68
September 8 2021,Deloitte LLP,Fintech,0,Professional services group increases global revenues as Covid crisis fuels need for advice,https://www.ft.com/content/16f879de-6cee-49f9-9476-926729dd6d35
September 8 2021,The editorial board,Fintech,0,Regulators should demand full disclosure of executive rewards,https://www.ft.com/content/74c74fe6-8ad6-4ca0-82b4-4c85ed61e468
September 8 2021,Coinbase,Fintech,0,Cryptocurrency exchange’s chief accuses US regulator of ‘sketchy behaviour’,https://www.ft.com/content/14df1206-bdc6-4f1c-870a-e12748e95c31
September 8 2021,Greensill Capital,Fintech,0,Overhaul at top of bank continues as it attempts to move on from scandals,https://www.ft.com/content/90378dd6-517c-4442-ae47-67b655ddd4b9
September 8 2021,BlackRock Inc,Fintech,0,Asset manager presses ahead with expansion into savings market despite concerns over Beijing’s tech crackdown,https://www.ft.com/content/3c9d8a3d-c083-437a-aa77-6ccfa246af7d
September 8 2021,Legal services,Fintech,0,Partnership with Harbour will finance cases including shareholder disputes and asset recovery,https://www.ft.com/content/7320153d-624c-4426-b024-d8d8a609cf97
September 8 2021,PayPal Inc,Fintech,0,Japanese fintech group that pioneered zero-interest payments in the country was expected to list this year,https://www.ft.com/content/cdeccd3c-fe41-4228-ad11-9efc6f5c9d2d
September 8 2021,Sheila Bair,Fintech,0,"It’s not clear whether PFOF reduces costs for retail investors, or simply makes their costs less transparent",https://www.ft.com/content/696a15e0-64f1-4800-af79-4d0a882df5b2
September 8 2021,John Ralfe,Fintech,0,Reform now to reduce inequalities and taxpayers’ bill,https://www.ft.com/content/9d9b03d0-55ff-4e2a-8ec7-2caab0a89381
September 8 2021,Lucy Warwick-Ching,Fintech,0,We can’t find a buyer so are considering leasing it to our local housing association,https://www.ft.com/content/2a0cf132-7e36-45ba-b2ba-d0c226628c5e
September 8 2021,UK mis-selling,Fintech,0,FCA does not routinely check whether guidance is followed on payouts for unsuitable transfer advice,https://www.ft.com/content/6dfeae56-3807-47e0-bd27-419d8fd3d411
September 7 2021,Property sector,Fintech,0,Deal for real estate investment trust includes a portfolio of 15 sites and four under development,https://www.ft.com/content/6607df83-14dc-41de-90fe-888a69bc3394
September 7 2021,Zurich Insurance Group AG,Fintech,0,Europe’s second-largest insurer to expand use of video calls introduced during the pandemic,https://www.ft.com/content/24d0a87a-235e-4db6-a7a3-ce6d203b969d
September 7 2021,Leslie Maasdorp,Fintech,0,They have been held back by restrictive capital requirements and a desire to maintain AAA credit ratings,https://www.ft.com/content/64cec956-1d4c-43ed-a487-c8d1b5150048
September 7 2021,Vistry Group PLC,Fintech,0,UK housebuilder swings back to profit in first half and ups full-year guidance,https://www.ft.com/content/2370ea9a-4c88-4de3-bec7-e9abca356ca5
September 7 2021,Evergrande Real Estate Group,Fintech,0,Trading suspended for second time since Friday as Moody’s downgrades indebted developer again,https://www.ft.com/content/ae2bbe36-1e49-4a46-bc65-955bbf962e2a
September 7 2021,Personal Finance,Fintech,0,Comedian and consumer campaigner talks money and investment ethics on the Money Clinic podcast,https://www.ft.com/content/50bb5532-3c1a-4888-bd3c-c05bc1dbeef1
September 7 2021,Exchange traded funds,Fintech,0,The Navi Total US Stock Market Fund of Fund will feed into Vanguard’s US-listed Total Stock Market Index Fund,https://www.ft.com/content/cc539161-9280-4034-9af7-f08395744b76
September 7 2021,Due Diligence,Fintech,0,"Plus, Silicon Valley continues to chase Theranos’s blood-testing vision and EY falls under scrutiny for a corporate implosion in Switzerland",https://www.ft.com/content/de220db7-70aa-4b7d-ba50-175c3ca9aff9
September 7 2021,Sberbank,Fintech,0,State-owned group wants to use funding base to offer everything from food delivery to streaming entertainment,https://www.ft.com/content/b7bc4579-e232-41e2-b14b-e45361b6a814
September 6 2021,Helen Thomas,Fintech,0,The watchdog’s review is a welcome attempt to focus on substance when it comes to stewardship and ESG,https://www.ft.com/content/87f06bd2-dd21-480d-8399-00d253ca799d
September 6 2021,London fights for its future,Fintech,0,TheCityUK calls for tax and labour reforms to help compete with New York and Hong Kong,https://www.ft.com/content/852d34ce-dd66-41ab-8610-a2ddcf7981f6
September 6 2021,Energy sector,Fintech,0,HyCap raises first £200m of a targeted £1bn as it seeks to make UK a hub for nascent sector,https://www.ft.com/content/608145f2-dd22-4b25-8876-4b4031ee3851
September 6 2021,Insurance,Fintech,0,"Wildfires, winter storms and floods have already made 2021 costly for the industry",https://www.ft.com/content/5d271251-973d-45e5-8982-2e28bf96f952
September 6 2021,Goldman Sachs Group,Fintech,0,Alternative asset managers prize permanent capital and the stock market is a good supplier,https://www.ft.com/content/6e840995-b01a-46ce-9753-d65fed8c77ea
September 6 2021,Cryptocurrencies,Fintech,0,FCA chair singles out social media influencers as he says urgent action needed to protect consumers,https://www.ft.com/content/16247284-e1a7-40d9-a3b8-4200f4762d19
September 6 2021,Evergrande Real Estate Group,Fintech,0,The Chinese local housing developer’s troubles have come at the worst possible time,https://www.ft.com/content/c700cfea-79c7-4eff-a676-df7c194048d3
September 6 2021,UK business & economy,Fintech,0,Supply chain delays and soaring prices leave companies struggling to keep up with demand,https://www.ft.com/content/76be7676-879e-4304-95d5-6ae96c1e1507
September 6 2021,Private equity,Fintech,0,Latest move by US PE group to buy into established companies in bid to improve their digital offerings,https://www.ft.com/content/49dfe53b-70e1-43f2-997d-85a66f05fa02
September 6 2021,Goldman Sachs Group,Fintech,0,Alternative assets portfolio lined up for London listing amid global private equity boom,https://www.ft.com/content/fcfccca2-e806-4093-93da-0c952bb7d741
September 5 2021,History books,Fintech,0,"'The Verge’ takes up the question of the Great Divergence, exploring how for a time, the continent grew faster than the rest of the world",https://www.ft.com/content/bc7667cd-abc7-4072-8ceb-d05477f13fe1
September 5 2021,Commercial property,Fintech,0,Workers will return to city ‘if the offer is good enough’ as construction starts on site’s first purpose-built flexible offices,https://www.ft.com/content/5fc87d30-ce34-4ba7-ac3d-6512788c6afa
September 5 2021,Corporate governance,Fintech,0,"Third of those that applied to be signatories failed to pass review process, says FRC",https://www.ft.com/content/1094e923-9e52-4cc7-986e-538d045c9779
September 5 2021,Mergers & Acquisitions,Fintech,0,"High profits, cheap credit and lofty share prices have pushed value of deals to almost $4tn since January",https://www.ft.com/content/4b955a75-55a4-4e13-b785-638b88bbfb0b
September 5 2021,The Big Read,Fintech,0,"Sometimes dismissed as a fad in advanced economies, crypto holds more appeal in countries with a history of financial instability",https://www.ft.com/content/1ea829ed-5dde-4f6e-be11-99392bdc0788
September 5 2021,Lloyds Banking Group PLC,Fintech,0,Borrowers claim they are ‘trapped in their homes until their deaths’,https://www.ft.com/content/548b9c5e-462c-4254-870b-dc3185671b4c
September 4 2021,The editorial board,Fintech,0,The FT supports a new charity to improve public understanding of money,https://www.ft.com/content/e6ae38fc-bae5-423c-9af6-98e6ecb82a0a
September 3 2021,Cryptocurrencies,Fintech,0,"Rule-setters in demand in hard-charging crypto industry, with mixed results",https://www.ft.com/content/1f8945ce-1af7-4545-b060-d538bb7b7ac8
September 3 2021,Robinhood,Fintech,0,The potential launch of an in-house shareholder service could be lucrative but might also create a conflict of interest,https://www.ft.com/content/ac911b5e-b3be-4e81-b1c6-165d6f95d59e
September 3 2021,Property sector,Fintech,0,Wage inflation poses a bigger risk to the sector as it represents about half of all costs,https://www.ft.com/content/cf282dd9-2662-4eb7-a110-6c38342e48a9
September 3 2021,Evergrande Real Estate Group,Fintech,0,Billionaire founder and chair of world’s most indebted property group must stave off liquidity crisis,https://www.ft.com/content/9801d522-7d89-469c-98e4-0e25229fcebc
September 3 2021,Ashmore,Fintech,0,London-listed asset manager reports 30% jump in pre-tax profit,https://www.ft.com/content/fe477d10-3674-49cb-9118-9103c5c8c000
September 3 2021,UK housebuilding,Fintech,0,Strong market offsets rising costs as reservation rates return to pre-pandemic levels,https://www.ft.com/content/9f720d01-774a-42c4-9ebd-3a9d9a3961e3
September 3 2021,Financial services,Fintech,0,Affirm’s deal with Amazon is a ‘massive customer expansion opportunity’ but profits may be years away,https://www.ft.com/content/ca201a37-a16d-4223-b123-04d38350a972
September 3 2021,City Bulletin,Fintech,0,Housebuilder says that the London market is ‘firming’,https://www.ft.com/content/2afd8d71-a7bb-48c9-9357-2aa1be8146d6
September 3 2021,Robert Armstrong,Fintech,0,How risky is all that debt?,https://www.ft.com/content/375306e7-0d64-4bea-a75f-e8a500facf1d
September 3 2021,Pensions,Fintech,0,"While pandemic hit many workers hard, most stuck to their retirement saving plans",https://www.ft.com/content/d3d1049b-5e8c-4adf-a5f8-2c5aadba8fde
September 2 2021,Special Report,Fintech,0,In this issue: US philanthropists join the fight for racial justice; investors pile into the industry underpinning cryptocurrencies; private jets gain popularity but come with a fog of costs; homebuyers reappraise their requirements,https://www.ft.com/reports/wealth
September 2 2021,Helen Thomas,Fintech,0,Investors don’t get the full picture if these payments to executives aren’t made clear,https://www.ft.com/content/ac8f9f4e-8bcc-4b28-acc1-d8f15bcd5c59
September 2 2021,Bridgepoint Capital Ltd,Fintech,0,The first UK private equity firm to list in decades has kept lucrative carried interest payments under wraps,https://www.ft.com/content/25649306-ac8a-4183-894a-7df1eb798acf
